,alpha,distance,iters
489,187.3817422860383,1.0907649993896484e-05,70.0
490,187.3817422860383,,
491,187.3817422860383,2.384185791015625e-06,8.0
492,187.3817422860383,2.2232532501220703e-05,2.0
493,187.3817422860383,4.589557647705078e-06,3.0
494,187.3817422860383,9.059906005859375e-06,2.0
495,187.3817422860383,,
496,187.3817422860383,,
497,187.3817422860383,1.7285346984863281e-06,92.0
498,187.3817422860383,,
499,187.3817422860383,1.1920928955078125e-06,1.0
500,187.3817422860383,3.0994415283203125e-06,1.0
501,187.3817422860383,,
502,187.3817422860383,1.1682510375976562e-05,11.0
503,187.3817422860383,1.1920928955078125e-05,1.0
504,187.3817422860383,3.6954879760742188e-06,21.0
505,187.3817422860383,,
506,187.3817422860383,9.5367431640625e-07,1.0
507,187.3817422860383,3.4570693969726562e-06,7.0
508,187.3817422860383,2.8014183044433594e-06,3.0
509,187.3817422860383,,
510,187.3817422860383,3.3974647521972656e-06,5.0
511,187.3817422860383,,
512,187.3817422860383,3.039836883544922e-06,22.0
513,187.3817422860383,,
514,187.3817422860383,,
515,187.3817422860383,,
516,187.3817422860383,,
517,187.3817422860383,1.6689300537109375e-06,1.0
518,187.3817422860383,8.940696716308594e-06,4.0
519,187.3817422860383,9.238719940185547e-06,19.0
520,187.3817422860383,,
521,187.3817422860383,4.76837158203125e-06,3.0
522,187.3817422860383,,
523,187.3817422860383,9.59634780883789e-06,84.0
524,187.3817422860383,1.2099742889404297e-05,1.0
525,187.3817422860383,,
526,187.3817422860383,4.947185516357422e-06,7.0
527,187.3817422860383,1.2040138244628906e-05,12.0
528,187.3817422860383,4.76837158203125e-07,1.0
529,187.3817422860383,,
530,187.3817422860383,,
531,187.3817422860383,3.6954879760742188e-06,10.0
532,187.3817422860383,1.5497207641601562e-06,2.0
533,187.3817422860383,4.0531158447265625e-06,12.0
534,187.3817422860383,9.715557098388672e-06,9.0
535,187.3817422860383,2.8014183044433594e-06,7.0
536,187.3817422860383,1.1920928955078125e-06,1.0
537,187.3817422860383,,
538,187.3817422860383,6.616115570068359e-06,7.0
539,187.3817422860383,1.0073184967041016e-05,23.0
540,187.3817422860383,,
541,187.3817422860383,,
542,187.3817422860383,2.3245811462402344e-06,5.0
543,187.3817422860383,2.9206275939941406e-06,18.0
544,187.3817422860383,8.52346420288086e-06,18.0
545,187.3817422860383,2.6226043701171875e-06,1.0
546,187.3817422860383,,
547,187.3817422860383,2.1457672119140625e-06,5.0
548,187.3817422860383,1.4901161193847656e-05,7.0
549,187.3817422860383,,
550,187.3817422860383,,
551,187.3817422860383,1.0728836059570312e-06,1.0
552,187.3817422860383,,
553,187.3817422860383,3.3974647521972656e-06,4.0
554,187.3817422860383,,
555,187.3817422860383,4.291534423828125e-06,2.0
556,187.3817422860383,1.7285346984863281e-06,6.0
557,187.3817422860383,,
558,187.3817422860383,2.9206275939941406e-06,1.0
559,187.3817422860383,4.351139068603516e-06,2.0
560,187.3817422860383,,
561,187.3817422860383,,
562,187.3817422860383,,
563,187.3817422860383,1.043081283569336e-05,2.0
564,187.3817422860383,,
565,187.3817422860383,5.543231964111328e-06,7.0
566,187.3817422860383,,
567,187.3817422860383,,
568,187.3817422860383,1.6689300537109375e-06,1.0
569,187.3817422860383,,
570,187.3817422860383,6.020069122314453e-06,2.0
571,187.3817422860383,1.9073486328125e-06,1.0
572,187.3817422860383,4.5299530029296875e-06,39.0
573,187.3817422860383,4.172325134277344e-06,7.0
574,187.3817422860383,,
575,187.3817422860383,2.682209014892578e-06,1.0
576,187.3817422860383,7.331371307373047e-06,98.0
577,187.3817422860383,5.900859832763672e-06,16.0
578,187.3817422860383,2.384185791015625e-06,5.0
579,187.3817422860383,1.7881393432617188e-06,13.0
580,187.3817422860383,4.0531158447265625e-06,6.0
581,187.3817422860383,,
582,187.3817422860383,8.225440979003906e-06,23.0
583,187.3817422860383,,
584,187.3817422860383,2.205371856689453e-06,1.0
585,187.3817422860383,,
586,187.3817422860383,2.6226043701171875e-06,5.0
587,187.3817422860383,7.212162017822266e-06,11.0
588,187.3817422860383,4.410743713378906e-06,13.0
589,187.3817422860383,,
590,187.3817422860383,,
591,187.3817422860383,5.9604644775390625e-06,5.0
592,187.3817422860383,3.635883331298828e-06,25.0
593,187.3817422860383,5.125999450683594e-06,10.0
594,187.3817422860383,7.212162017822266e-06,6.0
595,187.3817422860383,3.516674041748047e-06,5.0
596,187.3817422860383,8.463859558105469e-06,17.0
597,187.3817422860383,,
598,187.3817422860383,3.0994415283203125e-06,1.0
599,187.3817422860383,,
0,533.6699231206308,1.7583370208740234e-05,10.0
1,533.6699231206308,1.7464160919189453e-05,15.0
2,533.6699231206308,,
3,533.6699231206308,2.205371856689453e-06,4.0
4,533.6699231206308,5.960464477539062e-07,1.0
5,533.6699231206308,7.271766662597656e-06,100.0
6,533.6699231206308,1.6093254089355469e-06,8.0
7,533.6699231206308,,
8,533.6699231206308,,
9,533.6699231206308,2.682209014892578e-06,1.0
10,533.6699231206308,,
11,533.6699231206308,5.364418029785156e-07,1.0
12,533.6699231206308,,
13,533.6699231206308,,
14,533.6699231206308,,
15,533.6699231206308,1.5497207641601562e-06,6.0
16,533.6699231206308,2.5033950805664062e-06,1.0
17,533.6699231206308,2.562999725341797e-06,4.0
18,533.6699231206308,,
19,533.6699231206308,3.039836883544922e-06,10.0
20,533.6699231206308,,
21,533.6699231206308,1.0132789611816406e-06,1.0
22,533.6699231206308,2.205371856689453e-06,98.0
23,533.6699231206308,2.2649765014648438e-06,6.0
24,533.6699231206308,,
25,533.6699231206308,,
26,533.6699231206308,3.5762786865234375e-06,6.0
27,533.6699231206308,,
28,533.6699231206308,,
29,533.6699231206308,2.9206275939941406e-06,33.0
30,533.6699231206308,,
31,533.6699231206308,8.52346420288086e-06,10.0
32,533.6699231206308,1.8477439880371094e-06,25.0
33,533.6699231206308,,
34,533.6699231206308,3.7550926208496094e-06,92.0
35,533.6699231206308,,
36,533.6699231206308,,
37,533.6699231206308,8.463859558105469e-06,13.0
38,533.6699231206308,,
39,533.6699231206308,,
40,533.6699231206308,3.039836883544922e-06,11.0
41,533.6699231206308,,
42,533.6699231206308,5.662441253662109e-06,1.0
43,533.6699231206308,,
44,533.6699231206308,,
45,533.6699231206308,,
46,533.6699231206308,,
47,533.6699231206308,7.331371307373047e-06,14.0
48,533.6699231206308,5.185604095458984e-06,26.0
49,533.6699231206308,,
50,533.6699231206308,,
51,533.6699231206308,1.9729137420654297e-05,16.0
52,533.6699231206308,,
53,533.6699231206308,,
54,533.6699231206308,1.3709068298339844e-06,1.0
55,533.6699231206308,4.887580871582031e-06,11.0
56,533.6699231206308,3.337860107421875e-06,15.0
57,533.6699231206308,,
58,533.6699231206308,,
59,533.6699231206308,6.9141387939453125e-06,8.0
60,533.6699231206308,,
61,533.6699231206308,,
62,533.6699231206308,,
63,533.6699231206308,9.47713851928711e-06,5.0
64,533.6699231206308,,
65,533.6699231206308,,
66,533.6699231206308,,
67,533.6699231206308,1.6093254089355469e-06,1.0
68,533.6699231206308,1.2516975402832031e-05,23.0
69,533.6699231206308,3.4570693969726562e-06,34.0
70,533.6699231206308,,
71,533.6699231206308,1.5497207641601562e-06,6.0
72,533.6699231206308,3.0994415283203125e-06,8.0
73,533.6699231206308,,
74,533.6699231206308,,
75,533.6699231206308,7.3909759521484375e-06,4.0
76,533.6699231206308,1.1324882507324219e-06,39.0
77,533.6699231206308,4.589557647705078e-06,6.0
78,533.6699231206308,4.708766937255859e-06,3.0
79,533.6699231206308,3.337860107421875e-06,17.0
80,533.6699231206308,1.3113021850585938e-06,1.0
81,533.6699231206308,2.9802322387695312e-06,3.0
82,533.6699231206308,9.775161743164062e-06,5.0
83,533.6699231206308,,
84,533.6699231206308,,
85,533.6699231206308,,
86,533.6699231206308,,
87,533.6699231206308,,
88,533.6699231206308,2.9206275939941406e-06,10.0
89,533.6699231206308,,
90,533.6699231206308,,
91,533.6699231206308,1.8477439880371094e-06,6.0
92,533.6699231206308,,
93,533.6699231206308,,
94,533.6699231206308,3.3974647521972656e-06,4.0
95,533.6699231206308,1.0013580322265625e-05,35.0
96,533.6699231206308,,
97,533.6699231206308,4.76837158203125e-06,28.0
98,533.6699231206308,,
99,533.6699231206308,2.1457672119140625e-06,2.0
100,533.6699231206308,,
101,533.6699231206308,,
102,533.6699231206308,5.662441253662109e-06,9.0
103,533.6699231206308,,
104,533.6699231206308,6.4373016357421875e-06,7.0
105,533.6699231206308,3.5762786865234375e-06,3.0
106,533.6699231206308,,
107,533.6699231206308,,
108,533.6699231206308,4.76837158203125e-06,9.0
109,533.6699231206308,1.7881393432617188e-06,14.0
110,533.6699231206308,1.7881393432617188e-06,9.0
111,533.6699231206308,,
112,533.6699231206308,3.814697265625e-06,17.0
113,533.6699231206308,9.5367431640625e-07,1.0
114,533.6699231206308,9.655952453613281e-06,15.0
115,533.6699231206308,,
116,533.6699231206308,,
117,533.6699231206308,,
118,533.6699231206308,5.662441253662109e-06,19.0
119,533.6699231206308,7.867813110351562e-06,14.0
120,533.6699231206308,4.0531158447265625e-06,4.0
121,533.6699231206308,1.8477439880371094e-05,13.0
122,533.6699231206308,,
123,533.6699231206308,2.1457672119140625e-06,15.0
124,533.6699231206308,8.64267349243164e-06,9.0
125,533.6699231206308,3.814697265625e-06,18.0
126,533.6699231206308,,
127,533.6699231206308,,
128,533.6699231206308,1.7285346984863281e-06,6.0
129,533.6699231206308,4.0531158447265625e-06,24.0
130,533.6699231206308,,
131,533.6699231206308,,
132,533.6699231206308,1.8477439880371094e-06,1.0
133,533.6699231206308,,
134,533.6699231206308,4.0531158447265625e-06,3.0
135,533.6699231206308,,
136,533.6699231206308,,
137,533.6699231206308,2.086162567138672e-06,12.0
138,533.6699231206308,,
139,533.6699231206308,,
140,533.6699231206308,1.0728836059570312e-06,1.0
141,533.6699231206308,2.6226043701171875e-06,2.0
142,533.6699231206308,5.9604644775390625e-06,8.0
143,533.6699231206308,,
144,533.6699231206308,,
145,533.6699231206308,2.6226043701171875e-06,18.0
146,533.6699231206308,7.033348083496094e-06,3.0
147,533.6699231206308,,
148,533.6699231206308,1.0192394256591797e-05,1.0
149,533.6699231206308,,
150,533.6699231206308,,
151,533.6699231206308,,
152,533.6699231206308,6.079673767089844e-06,7.0
153,533.6699231206308,3.2186508178710938e-06,43.0
154,533.6699231206308,2.3245811462402344e-06,1.0
155,533.6699231206308,,
156,533.6699231206308,,
157,533.6699231206308,,
158,533.6699231206308,1.9669532775878906e-06,7.0
159,533.6699231206308,,
160,533.6699231206308,9.775161743164062e-06,1.0
161,533.6699231206308,,
162,533.6699231206308,,
163,533.6699231206308,4.76837158203125e-07,1.0
164,533.6699231206308,,
165,533.6699231206308,,
166,533.6699231206308,,
167,533.6699231206308,1.6093254089355469e-06,28.0
168,533.6699231206308,,
169,533.6699231206308,8.285045623779297e-06,8.0
170,533.6699231206308,,
171,533.6699231206308,,
172,533.6699231206308,1.7881393432617188e-06,1.0
173,533.6699231206308,,
174,533.6699231206308,2.6226043701171875e-06,5.0
175,533.6699231206308,,
176,533.6699231206308,3.5762786865234375e-06,28.0
177,533.6699231206308,1.9669532775878906e-06,5.0
178,533.6699231206308,2.562999725341797e-06,1.0
179,533.6699231206308,,
180,533.6699231206308,2.205371856689453e-06,1.0
181,533.6699231206308,,
182,533.6699231206308,6.556510925292969e-07,9.0
183,533.6699231206308,,
184,533.6699231206308,,
185,533.6699231206308,3.4570693969726562e-06,92.0
186,533.6699231206308,,
187,533.6699231206308,,
188,533.6699231206308,,
189,533.6699231206308,,
190,533.6699231206308,1.0132789611816406e-06,1.0
191,533.6699231206308,2.086162567138672e-06,1.0
192,533.6699231206308,1.329183578491211e-05,5.0
193,533.6699231206308,,
194,533.6699231206308,1.9073486328125e-06,47.0
195,533.6699231206308,,
196,533.6699231206308,,
197,533.6699231206308,5.066394805908203e-06,1.0
198,533.6699231206308,,
199,533.6699231206308,,
200,533.6699231206308,1.8477439880371094e-06,9.0
201,533.6699231206308,1.7881393432617188e-06,2.0
202,533.6699231206308,4.231929779052734e-06,22.0
203,533.6699231206308,,
204,533.6699231206308,1.9073486328125e-06,2.0
205,533.6699231206308,5.9604644775390625e-06,9.0
206,533.6699231206308,9.953975677490234e-06,12.0
207,533.6699231206308,,
208,533.6699231206308,2.0265579223632812e-06,4.0
209,533.6699231206308,4.649162292480469e-06,20.0
210,533.6699231206308,6.258487701416016e-06,51.0
211,533.6699231206308,2.205371856689453e-06,6.0
212,533.6699231206308,3.2782554626464844e-06,1.0
213,533.6699231206308,2.1398067474365234e-05,8.0
214,533.6699231206308,,
215,533.6699231206308,,
216,533.6699231206308,1.0609626770019531e-05,8.0
217,533.6699231206308,3.6954879760742188e-06,13.0
218,533.6699231206308,,
219,533.6699231206308,,
220,533.6699231206308,,
221,533.6699231206308,,
222,533.6699231206308,3.159046173095703e-06,40.0
223,533.6699231206308,,
224,533.6699231206308,1.430511474609375e-06,16.0
225,533.6699231206308,,
226,533.6699231206308,3.993511199951172e-06,11.0
227,533.6699231206308,1.055002212524414e-05,63.0
228,533.6699231206308,,
229,533.6699231206308,1.9073486328125e-05,2.0
230,533.6699231206308,,
231,533.6699231206308,2.205371856689453e-06,5.0
232,533.6699231206308,,
233,533.6699231206308,1.9073486328125e-06,15.0
234,533.6699231206308,1.9669532775878906e-06,1.0
235,533.6699231206308,,
236,533.6699231206308,,
237,533.6699231206308,,
238,533.6699231206308,,
239,533.6699231206308,,
240,533.6699231206308,3.814697265625e-06,1.0
241,533.6699231206308,3.8504600524902344e-05,3.0
242,533.6699231206308,,
243,533.6699231206308,,
244,533.6699231206308,,
245,533.6699231206308,4.5299530029296875e-06,15.0
246,533.6699231206308,2.384185791015625e-06,1.0
247,533.6699231206308,2.8014183044433594e-06,94.0
248,533.6699231206308,3.2186508178710938e-06,6.0
249,533.6699231206308,7.212162017822266e-06,12.0
250,533.6699231206308,,
251,533.6699231206308,3.6954879760742188e-06,6.0
252,533.6699231206308,,
253,533.6699231206308,2.7418136596679688e-06,11.0
254,533.6699231206308,,
255,533.6699231206308,,
256,533.6699231206308,,
257,533.6699231206308,,
258,533.6699231206308,,
259,533.6699231206308,,
260,533.6699231206308,6.4373016357421875e-06,5.0
261,533.6699231206308,4.172325134277344e-06,6.0
262,533.6699231206308,5.125999450683594e-06,12.0
263,533.6699231206308,,
264,533.6699231206308,5.185604095458984e-06,85.0
265,533.6699231206308,2.8014183044433594e-06,66.0
266,533.6699231206308,1.0669231414794922e-05,72.0
267,533.6699231206308,,
268,533.6699231206308,3.039836883544922e-06,27.0
269,533.6699231206308,7.569789886474609e-06,12.0
270,533.6699231206308,3.0994415283203125e-06,19.0
271,533.6699231206308,,
272,533.6699231206308,,
273,533.6699231206308,,
274,533.6699231206308,,
275,533.6699231206308,6.973743438720703e-06,1.0
276,533.6699231206308,3.0994415283203125e-06,6.0
277,533.6699231206308,2.384185791015625e-06,8.0
278,533.6699231206308,5.900859832763672e-06,62.0
279,533.6699231206308,,
280,533.6699231206308,,
281,533.6699231206308,,
282,533.6699231206308,5.304813385009766e-06,3.0
283,533.6699231206308,2.682209014892578e-06,8.0
284,533.6699231206308,,
285,533.6699231206308,,
286,533.6699231206308,3.5762786865234375e-07,1.0
287,533.6699231206308,,
288,533.6699231206308,,
289,533.6699231206308,,
290,533.6699231206308,2.8014183044433594e-06,4.0
291,533.6699231206308,,
292,533.6699231206308,,
293,533.6699231206308,7.510185241699219e-06,17.0
294,533.6699231206308,1.3113021850585938e-06,6.0
295,533.6699231206308,6.67572021484375e-06,7.0
296,533.6699231206308,6.198883056640625e-06,5.0
297,533.6699231206308,,
298,533.6699231206308,,
299,533.6699231206308,,
300,533.6699231206308,,
301,533.6699231206308,,
302,533.6699231206308,,
303,533.6699231206308,1.1563301086425781e-05,10.0
304,533.6699231206308,9.417533874511719e-06,4.0
305,533.6699231206308,,
306,533.6699231206308,,
307,533.6699231206308,,
308,533.6699231206308,,
309,533.6699231206308,4.470348358154297e-06,9.0
310,533.6699231206308,2.682209014892578e-06,12.0
311,533.6699231206308,,
312,533.6699231206308,1.0132789611816406e-06,1.0
313,533.6699231206308,,
314,533.6699231206308,5.066394805908203e-06,1.0
315,533.6699231206308,5.841255187988281e-06,8.0
316,533.6699231206308,,
317,533.6699231206308,,
318,533.6699231206308,1.2516975402832031e-05,5.0
319,533.6699231206308,,
320,533.6699231206308,4.351139068603516e-06,14.0
321,533.6699231206308,,
322,533.6699231206308,,
323,533.6699231206308,8.52346420288086e-06,57.0
324,533.6699231206308,1.4901161193847656e-06,18.0
325,533.6699231206308,1.1146068572998047e-05,4.0
326,533.6699231206308,6.020069122314453e-06,5.0
327,533.6699231206308,,
328,533.6699231206308,,
329,533.6699231206308,,
330,533.6699231206308,,
331,533.6699231206308,3.606081008911133e-05,1.0
332,533.6699231206308,2.682209014892578e-06,53.0
333,533.6699231206308,,
334,533.6699231206308,8.58306884765625e-06,12.0
335,533.6699231206308,2.4437904357910156e-06,74.0
336,533.6699231206308,,
337,533.6699231206308,,
338,533.6699231206308,,
339,533.6699231206308,,
340,533.6699231206308,1.3113021850585938e-06,1.0
341,533.6699231206308,,
342,533.6699231206308,6.723403930664062e-05,1.0
343,533.6699231206308,7.569789886474609e-06,5.0
344,533.6699231206308,2.384185791015625e-06,4.0
345,533.6699231206308,3.7550926208496094e-06,6.0
346,533.6699231206308,,
347,533.6699231206308,,
348,533.6699231206308,4.172325134277344e-06,46.0
349,533.6699231206308,,
350,533.6699231206308,,
351,533.6699231206308,8.940696716308594e-07,2.0
352,533.6699231206308,,
353,533.6699231206308,,
354,533.6699231206308,3.039836883544922e-06,6.0
355,533.6699231206308,2.86102294921875e-06,3.0
356,533.6699231206308,,
357,533.6699231206308,3.933906555175781e-06,4.0
358,533.6699231206308,5.7220458984375e-06,4.0
359,533.6699231206308,4.231929779052734e-06,14.0
360,533.6699231206308,,
361,533.6699231206308,,
362,533.6699231206308,2.6226043701171875e-06,1.0
363,533.6699231206308,,
364,533.6699231206308,,
365,533.6699231206308,,
366,533.6699231206308,4.351139068603516e-06,6.0
367,533.6699231206308,5.543231964111328e-06,13.0
368,533.6699231206308,2.9206275939941406e-06,1.0
369,533.6699231206308,,
370,533.6699231206308,,
371,533.6699231206308,,
372,533.6699231206308,,
373,533.6699231206308,,
374,533.6699231206308,7.3909759521484375e-06,7.0
375,533.6699231206308,,
376,533.6699231206308,2.0623207092285156e-05,62.0
377,533.6699231206308,,
378,533.6699231206308,,
379,533.6699231206308,6.735324859619141e-06,79.0
380,533.6699231206308,,
381,533.6699231206308,,
382,533.6699231206308,4.410743713378906e-06,5.0
383,533.6699231206308,,
384,533.6699231206308,5.125999450683594e-06,9.0
385,533.6699231206308,,
386,533.6699231206308,1.4901161193847656e-06,3.0
387,533.6699231206308,,
388,533.6699231206308,,
389,533.6699231206308,,
390,533.6699231206308,,
391,533.6699231206308,1.341104507446289e-05,12.0
392,533.6699231206308,,
393,533.6699231206308,2.4437904357910156e-06,1.0
394,533.6699231206308,2.9206275939941406e-06,4.0
395,533.6699231206308,,
396,533.6699231206308,,
397,533.6699231206308,4.5299530029296875e-06,9.0
398,533.6699231206308,4.351139068603516e-06,10.0
399,533.6699231206308,4.231929779052734e-06,29.0
400,533.6699231206308,1.3113021850585938e-06,1.0
401,533.6699231206308,,
402,533.6699231206308,,
403,533.6699231206308,,
404,533.6699231206308,,
405,533.6699231206308,,
406,533.6699231206308,2.8014183044433594e-06,3.0
407,533.6699231206308,1.6987323760986328e-05,3.0
408,533.6699231206308,2.7418136596679688e-06,2.0
409,533.6699231206308,2.086162567138672e-06,36.0
410,533.6699231206308,,
411,533.6699231206308,1.3709068298339844e-06,69.0
412,533.6699231206308,,
413,533.6699231206308,,
414,533.6699231206308,,
415,533.6699231206308,7.68899917602539e-06,6.0
416,533.6699231206308,4.351139068603516e-06,4.0
417,533.6699231206308,,
418,533.6699231206308,8.940696716308594e-07,1.0
419,533.6699231206308,,
420,533.6699231206308,,
421,533.6699231206308,,
422,533.6699231206308,,
423,533.6699231206308,,
424,533.6699231206308,2.205371856689453e-06,10.0
425,533.6699231206308,,
426,533.6699231206308,,
427,533.6699231206308,4.887580871582031e-06,4.0
428,533.6699231206308,,
429,533.6699231206308,7.927417755126953e-06,13.0
430,533.6699231206308,,
431,533.6699231206308,,
432,533.6699231206308,4.112720489501953e-06,22.0
433,533.6699231206308,,
434,533.6699231206308,7.748603820800781e-06,10.0
435,533.6699231206308,4.708766937255859e-06,15.0
436,533.6699231206308,2.384185791015625e-06,2.0
437,533.6699231206308,,
438,533.6699231206308,,
439,533.6699231206308,1.9669532775878906e-06,2.0
440,533.6699231206308,1.4901161193847656e-05,6.0
441,533.6699231206308,,
442,533.6699231206308,,
443,533.6699231206308,4.470348358154297e-06,3.0
444,533.6699231206308,5.0067901611328125e-06,2.0
445,533.6699231206308,1.5437602996826172e-05,4.0
446,533.6699231206308,6.556510925292969e-07,1.0
447,533.6699231206308,1.3053417205810547e-05,14.0
448,533.6699231206308,2.086162567138672e-06,1.0
449,533.6699231206308,3.039836883544922e-06,5.0
450,533.6699231206308,2.205371856689453e-06,3.0
451,533.6699231206308,2.86102294921875e-06,5.0
452,533.6699231206308,,
453,533.6699231206308,,
454,533.6699231206308,4.0531158447265625e-06,6.0
455,533.6699231206308,3.516674041748047e-06,9.0
456,533.6699231206308,2.5033950805664062e-06,1.0
457,533.6699231206308,3.355741500854492e-05,3.0
458,533.6699231206308,4.887580871582031e-06,33.0
459,533.6699231206308,,
460,533.6699231206308,5.960464477539062e-07,1.0
461,533.6699231206308,,
462,533.6699231206308,9.000301361083984e-06,32.0
463,533.6699231206308,,
464,533.6699231206308,1.7523765563964844e-05,19.0
465,533.6699231206308,,
466,533.6699231206308,3.337860107421875e-06,6.0
467,533.6699231206308,,
468,533.6699231206308,2.7418136596679688e-06,6.0
469,533.6699231206308,2.86102294921875e-06,5.0
470,533.6699231206308,1.7285346984863281e-06,1.0
471,533.6699231206308,,
472,533.6699231206308,,
473,533.6699231206308,4.827976226806641e-06,13.0
474,533.6699231206308,,
475,533.6699231206308,4.470348358154297e-06,11.0
476,533.6699231206308,,
477,533.6699231206308,3.516674041748047e-06,3.0
478,533.6699231206308,2.562999725341797e-06,6.0
479,533.6699231206308,,
480,533.6699231206308,,
481,533.6699231206308,3.3974647521972656e-06,15.0
482,533.6699231206308,5.424022674560547e-06,4.0
483,533.6699231206308,,
484,533.6699231206308,2.9802322387695312e-06,11.0
485,533.6699231206308,1.1324882507324219e-06,1.0
486,533.6699231206308,,
487,533.6699231206308,,
488,533.6699231206308,1.4901161193847656e-05,2.0
489,533.6699231206308,1.5139579772949219e-05,69.0
490,533.6699231206308,,
491,533.6699231206308,4.708766937255859e-06,8.0
492,533.6699231206308,2.2232532501220703e-05,2.0
493,533.6699231206308,4.589557647705078e-06,3.0
494,533.6699231206308,9.059906005859375e-06,2.0
495,533.6699231206308,,
496,533.6699231206308,,
497,533.6699231206308,,
498,533.6699231206308,,
499,533.6699231206308,1.1920928955078125e-06,1.0
500,533.6699231206308,3.0994415283203125e-06,1.0
501,533.6699231206308,,
502,533.6699231206308,1.2636184692382812e-05,11.0
503,533.6699231206308,1.1920928955078125e-05,1.0
504,533.6699231206308,5.662441253662109e-06,21.0
505,533.6699231206308,,
506,533.6699231206308,9.5367431640625e-07,1.0
507,533.6699231206308,3.4570693969726562e-06,7.0
508,533.6699231206308,2.8014183044433594e-06,3.0
509,533.6699231206308,,
510,533.6699231206308,3.3974647521972656e-06,5.0
511,533.6699231206308,,
512,533.6699231206308,3.11732292175293e-05,30.0
513,533.6699231206308,,
514,533.6699231206308,,
515,533.6699231206308,,
516,533.6699231206308,,
517,533.6699231206308,1.6689300537109375e-06,1.0
518,533.6699231206308,8.165836334228516e-06,4.0
519,533.6699231206308,6.794929504394531e-06,17.0
520,533.6699231206308,,
521,533.6699231206308,5.304813385009766e-06,3.0
522,533.6699231206308,,
523,533.6699231206308,1.1205673217773438e-05,67.0
524,533.6699231206308,1.2099742889404297e-05,1.0
525,533.6699231206308,,
526,533.6699231206308,1.728534698486328e-05,6.0
527,533.6699231206308,5.424022674560547e-06,11.0
528,533.6699231206308,4.76837158203125e-07,1.0
529,533.6699231206308,,
530,533.6699231206308,,
531,533.6699231206308,2.384185791015625e-06,10.0
532,533.6699231206308,1.5497207641601562e-06,2.0
533,533.6699231206308,4.410743713378906e-06,13.0
534,533.6699231206308,3.5762786865234375e-06,9.0
535,533.6699231206308,3.4570693969726562e-06,7.0
536,533.6699231206308,1.1920928955078125e-06,1.0
537,533.6699231206308,,
538,533.6699231206308,6.198883056640625e-06,6.0
539,533.6699231206308,4.827976226806641e-06,26.0
540,533.6699231206308,,
541,533.6699231206308,,
542,533.6699231206308,1.0728836059570312e-06,5.0
543,533.6699231206308,6.079673767089844e-06,54.0
544,533.6699231206308,5.0067901611328125e-06,9.0
545,533.6699231206308,2.6226043701171875e-06,1.0
546,533.6699231206308,,
547,533.6699231206308,2.1457672119140625e-06,5.0
548,533.6699231206308,1.704692840576172e-05,10.0
549,533.6699231206308,,
550,533.6699231206308,,
551,533.6699231206308,1.0728836059570312e-06,1.0
552,533.6699231206308,,
553,533.6699231206308,2.86102294921875e-06,4.0
554,533.6699231206308,,
555,533.6699231206308,4.291534423828125e-06,2.0
556,533.6699231206308,2.0265579223632812e-06,6.0
557,533.6699231206308,,
558,533.6699231206308,2.9206275939941406e-06,1.0
559,533.6699231206308,4.351139068603516e-06,2.0
560,533.6699231206308,,
561,533.6699231206308,,
562,533.6699231206308,,
563,533.6699231206308,1.043081283569336e-05,2.0
564,533.6699231206308,,
565,533.6699231206308,6.735324859619141e-06,7.0
566,533.6699231206308,,
567,533.6699231206308,,
568,533.6699231206308,1.6689300537109375e-06,1.0
569,533.6699231206308,,
570,533.6699231206308,6.020069122314453e-06,2.0
571,533.6699231206308,1.9073486328125e-06,1.0
572,533.6699231206308,4.0531158447265625e-06,34.0
573,533.6699231206308,5.185604095458984e-06,8.0
574,533.6699231206308,,
575,533.6699231206308,2.682209014892578e-06,1.0
576,533.6699231206308,4.470348358154297e-06,28.0
577,533.6699231206308,3.516674041748047e-06,19.0
578,533.6699231206308,2.384185791015625e-06,5.0
579,533.6699231206308,2.384185791015625e-06,11.0
580,533.6699231206308,3.159046173095703e-06,6.0
581,533.6699231206308,,
582,533.6699231206308,4.708766937255859e-06,13.0
583,533.6699231206308,,
584,533.6699231206308,2.205371856689453e-06,1.0
585,533.6699231206308,,
586,533.6699231206308,2.682209014892578e-06,5.0
587,533.6699231206308,7.987022399902344e-06,12.0
588,533.6699231206308,1.4901161193847656e-06,12.0
589,533.6699231206308,,
590,533.6699231206308,,
591,533.6699231206308,5.424022674560547e-06,5.0
592,533.6699231206308,5.364418029785156e-06,83.0
593,533.6699231206308,4.172325134277344e-06,9.0
594,533.6699231206308,9.834766387939453e-06,7.0
595,533.6699231206308,3.516674041748047e-06,5.0
596,533.6699231206308,7.271766662597656e-06,19.0
597,533.6699231206308,,
598,533.6699231206308,3.0994415283203125e-06,1.0
599,533.6699231206308,,
0,1519.9110829529332,4.172325134277344e-06,10.0
1,1519.9110829529332,2.6226043701171875e-06,12.0
2,1519.9110829529332,,
3,1519.9110829529332,2.086162567138672e-06,4.0
4,1519.9110829529332,5.960464477539062e-07,1.0
5,1519.9110829529332,3.933906555175781e-06,42.0
6,1519.9110829529332,1.430511474609375e-06,9.0
7,1519.9110829529332,,
8,1519.9110829529332,,
9,1519.9110829529332,2.682209014892578e-06,1.0
10,1519.9110829529332,,
11,1519.9110829529332,5.364418029785156e-07,1.0
12,1519.9110829529332,,
13,1519.9110829529332,,
14,1519.9110829529332,,
