,alpha,distance,iters
17,187.3817422860383,3.4570693969726562e-06,3.0
18,187.3817422860383,2.002716064453125e-05,10.0
19,187.3817422860383,6.794929504394531e-06,6.0
20,187.3817422860383,3.886222839355469e-05,12.0
21,187.3817422860383,1.2516975402832031e-06,1.0
22,187.3817422860383,1.150369644165039e-05,8.0
23,187.3817422860383,4.947185516357422e-06,12.0
24,187.3817422860383,1.8477439880371094e-05,22.0
25,187.3817422860383,1.1920928955078125e-05,8.0
26,187.3817422860383,2.0384788513183594e-05,3.0
27,187.3817422860383,1.52587890625e-05,7.0
28,187.3817422860383,6.216764450073242e-05,6.0
29,187.3817422860383,1.2516975402832031e-05,10.0
30,187.3817422860383,3.3795833587646484e-05,13.0
31,187.3817422860383,5.0902366638183594e-05,4.0
32,187.3817422860383,5.179643630981445e-05,8.0
33,187.3817422860383,1.3172626495361328e-05,9.0
34,187.3817422860383,7.033348083496094e-06,9.0
35,187.3817422860383,3.707408905029297e-05,14.0
36,187.3817422860383,6.020069122314453e-06,5.0
37,187.3817422860383,6.020069122314453e-06,6.0
38,187.3817422860383,6.526708602905273e-05,6.0
39,187.3817422860383,4.0531158447265625e-06,6.0
40,187.3817422860383,5.841255187988281e-06,7.0
41,187.3817422860383,2.2351741790771484e-05,6.0
42,187.3817422860383,2.980232238769531e-07,1.0
43,187.3817422860383,2.6345252990722656e-05,21.0
44,187.3817422860383,8.869171142578125e-05,16.0
45,187.3817422860383,8.881092071533203e-06,9.0
46,187.3817422860383,3.790855407714844e-05,8.0
47,187.3817422860383,6.794929504394531e-06,9.0
48,187.3817422860383,9.59634780883789e-06,5.0
49,187.3817422860383,1.519918441772461e-05,4.0
50,187.3817422860383,1.9550323486328125e-05,15.0
51,187.3817422860383,6.556510925292969e-06,26.0
52,187.3817422860383,0.0002180337905883789,18.0
53,187.3817422860383,3.3795833587646484e-05,7.0
54,187.3817422860383,8.940696716308594e-07,1.0
55,187.3817422860383,0.00010567903518676758,4.0
56,187.3817422860383,5.543231964111328e-06,14.0
57,187.3817422860383,7.212162017822266e-06,8.0
58,187.3817422860383,2.8371810913085938e-05,15.0
59,187.3817422860383,5.066394805908203e-06,11.0
60,187.3817422860383,1.8537044525146484e-05,16.0
61,187.3817422860383,2.2590160369873047e-05,15.0
62,187.3817422860383,1.6629695892333984e-05,19.0
63,187.3817422860383,1.3589859008789062e-05,7.0
64,187.3817422860383,1.6570091247558594e-05,18.0
65,187.3817422860383,2.9802322387695312e-06,4.0
66,187.3817422860383,3.0934810638427734e-05,10.0
67,187.3817422860383,1.7881393432617188e-06,1.0
68,187.3817422860383,9.894371032714844e-06,14.0
69,187.3817422860383,6.258487701416016e-06,10.0
70,187.3817422860383,2.288818359375e-05,15.0
71,187.3817422860383,7.62939453125e-06,2.0
72,187.3817422860383,7.271766662597656e-06,9.0
73,187.3817422860383,9.655952453613281e-06,3.0
74,187.3817422860383,1.7642974853515625e-05,6.0
75,187.3817422860383,5.364418029785156e-06,7.0
76,187.3817422860383,2.3424625396728516e-05,15.0
77,187.3817422860383,1.2218952178955078e-05,10.0
78,187.3817422860383,3.3974647521972656e-06,7.0
79,187.3817422860383,2.8014183044433594e-06,2.0
80,187.3817422860383,1.5497207641601562e-06,1.0
81,187.3817422860383,3.0994415283203125e-06,2.0
82,187.3817422860383,8.761882781982422e-06,17.0
83,187.3817422860383,4.744529724121094e-05,9.0
84,187.3817422860383,1.5556812286376953e-05,9.0
85,187.3817422860383,6.270408630371094e-05,16.0
86,187.3817422860383,8.857250213623047e-05,27.0
87,187.3817422860383,2.7835369110107422e-05,18.0
88,187.3817422860383,5.0067901611328125e-06,10.0
89,187.3817422860383,1.913309097290039e-05,19.0
90,187.3817422860383,5.5849552154541016e-05,13.0
91,187.3817422860383,6.198883056640625e-06,3.0
92,187.3817422860383,6.496906280517578e-05,24.0
93,187.3817422860383,1.3947486877441406e-05,21.0
94,187.3817422860383,4.172325134277344e-06,3.0
95,187.3817422860383,9.834766387939453e-06,9.0
96,187.3817422860383,1.4007091522216797e-05,7.0
97,187.3817422860383,2.6941299438476562e-05,4.0
98,187.3817422860383,1.245737075805664e-05,6.0
99,187.3817422860383,1.4901161193847656e-06,2.0
100,187.3817422860383,5.125999450683594e-06,3.0
101,187.3817422860383,1.4185905456542969e-05,5.0
102,187.3817422860383,4.172325134277344e-06,14.0
103,187.3817422860383,2.759695053100586e-05,13.0
104,187.3817422860383,1.6510486602783203e-05,16.0
105,187.3817422860383,4.708766937255859e-06,4.0
106,187.3817422860383,1.8596649169921875e-05,16.0
107,187.3817422860383,2.2411346435546875e-05,29.0
108,187.3817422860383,3.814697265625e-06,7.0
109,187.3817422860383,4.589557647705078e-06,7.0
110,187.3817422860383,5.662441253662109e-06,4.0
111,187.3817422860383,6.854534149169922e-06,5.0
112,187.3817422860383,1.9729137420654297e-05,22.0
113,187.3817422860383,1.3113021850585938e-06,1.0
114,187.3817422860383,1.1563301086425781e-05,44.0
115,187.3817422860383,2.1457672119140625e-05,14.0
116,187.3817422860383,1.0013580322265625e-05,9.0
117,187.3817422860383,1.0669231414794922e-05,61.0
118,187.3817422860383,2.7418136596679688e-06,8.0
119,187.3817422860383,7.68899917602539e-06,14.0
120,187.3817422860383,2.1457672119140625e-06,2.0
121,187.3817422860383,1.5556812286376953e-05,21.0
122,187.3817422860383,1.6570091247558594e-05,18.0
123,187.3817422860383,5.602836608886719e-06,3.0
124,187.3817422860383,2.2172927856445312e-05,20.0
125,187.3817422860383,3.62396240234375e-05,3.0
126,187.3817422860383,2.6941299438476562e-05,21.0
127,187.3817422860383,5.304813385009766e-06,8.0
128,187.3817422860383,4.947185516357422e-06,6.0
129,187.3817422860383,3.522634506225586e-05,5.0
130,187.3817422860383,1.6689300537109375e-05,5.0
131,187.3817422860383,1.8596649169921875e-05,32.0
132,187.3817422860383,3.337860107421875e-06,1.0
133,187.3817422860383,1.5139579772949219e-05,11.0
134,187.3817422860383,1.2993812561035156e-05,4.0
135,187.3817422860383,2.1278858184814453e-05,7.0
136,187.3817422860383,6.973743438720703e-05,15.0
137,187.3817422860383,6.496906280517578e-06,5.0
138,187.3817422860383,2.288818359375e-05,10.0
139,187.3817422860383,1.1861324310302734e-05,10.0
140,187.3817422860383,7.748603820800781e-07,1.0
141,187.3817422860383,2.6226043701171875e-06,2.0
142,187.3817422860383,7.152557373046875e-06,6.0
143,187.3817422860383,3.3855438232421875e-05,12.0
144,187.3817422860383,2.1696090698242188e-05,10.0
145,187.3817422860383,5.841255187988281e-06,4.0
146,187.3817422860383,6.67572021484375e-06,4.0
147,187.3817422860383,5.799531936645508e-05,10.0
148,187.3817422860383,1.6689300537109375e-06,1.0
149,187.3817422860383,2.5272369384765625e-05,5.0
150,187.3817422860383,1.4781951904296875e-05,15.0
151,187.3817422860383,5.644559860229492e-05,14.0
152,187.3817422860383,8.58306884765625e-06,16.0
153,187.3817422860383,6.377696990966797e-06,11.0
154,187.3817422860383,5.960464477539063e-08,1.0
155,187.3817422860383,1.6927719116210938e-05,11.0
156,187.3817422860383,8.225440979003906e-06,17.0
157,187.3817422860383,1.9669532775878906e-05,21.0
158,187.3817422860383,6.794929504394531e-06,10.0
159,187.3817422860383,1.233816146850586e-05,12.0
160,187.3817422860383,3.5762786865234375e-07,1.0
161,187.3817422860383,6.139278411865234e-06,7.0
162,187.3817422860383,1.2576580047607422e-05,14.0
163,187.3817422860383,7.152557373046875e-07,1.0
164,187.3817422860383,7.551908493041992e-05,18.0
165,187.3817422860383,0.00012600421905517578,15.0
166,187.3817422860383,7.62939453125e-06,6.0
167,187.3817422860383,2.9206275939941406e-06,8.0
168,187.3817422860383,2.47955322265625e-05,10.0
169,187.3817422860383,7.3909759521484375e-06,5.0
170,187.3817422860383,1.0251998901367188e-05,9.0
171,187.3817422860383,1.2814998626708984e-05,7.0
172,187.3817422860383,1.6093254089355469e-06,1.0
173,187.3817422860383,3.1054019927978516e-05,7.0
174,187.3817422860383,5.602836608886719e-06,17.0
175,187.3817422860383,8.046627044677734e-06,7.0
176,187.3817422860383,1.1980533599853516e-05,6.0
177,187.3817422860383,3.0994415283203125e-06,4.0
178,187.3817422860383,1.6093254089355469e-06,1.0
179,187.3817422860383,8.881092071533203e-06,14.0
180,187.3817422860383,1.1324882507324219e-06,1.0
181,187.3817422860383,0.00011801719665527344,15.0
182,187.3817422860383,1.6391277313232422e-05,7.0
183,187.3817422860383,1.2159347534179688e-05,14.0
184,187.3817422860383,1.33514404296875e-05,19.0
185,187.3817422860383,1.895427703857422e-05,29.0
186,187.3817422860383,1.233816146850586e-05,16.0
187,187.3817422860383,2.008676528930664e-05,22.0
188,187.3817422860383,2.3424625396728516e-05,17.0
189,187.3817422860383,1.1801719665527344e-05,14.0
190,187.3817422860383,8.344650268554688e-07,1.0
191,187.3817422860383,3.7550926208496094e-06,1.0
192,187.3817422860383,3.1113624572753906e-05,4.0
193,187.3817422860383,6.67572021484375e-06,14.0
194,187.3817422860383,2.1278858184814453e-05,6.0
195,187.3817422860383,1.239776611328125e-05,9.0
196,187.3817422860383,0.0001291036605834961,17.0
197,187.3817422860383,2.086162567138672e-06,1.0
198,187.3817422860383,1.8537044525146484e-05,11.0
199,187.3817422860383,4.887580871582031e-06,7.0
200,187.3817422860383,2.0742416381835938e-05,23.0
201,187.3817422860383,2.086162567138672e-06,3.0
202,187.3817422860383,5.239248275756836e-05,5.0
203,187.3817422860383,2.5272369384765625e-05,51.0
204,187.3817422860383,3.4570693969726562e-06,2.0
205,187.3817422860383,9.5367431640625e-06,13.0
206,187.3817422860383,3.3974647521972656e-06,6.0
207,187.3817422860383,2.5510787963867188e-05,41.0
208,187.3817422860383,3.814697265625e-06,5.0
209,187.3817422860383,4.351139068603516e-06,14.0
210,187.3817422860383,2.676248550415039e-05,10.0
211,187.3817422860383,1.9431114196777344e-05,6.0
212,187.3817422860383,5.960464477539063e-08,1.0
213,187.3817422860383,1.6689300537109375e-06,2.0
214,187.3817422860383,1.2934207916259766e-05,17.0
215,187.3817422860383,3.68952751159668e-05,42.0
216,187.3817422860383,6.139278411865234e-06,6.0
217,187.3817422860383,9.179115295410156e-06,4.0
218,187.3817422860383,5.066394805908203e-05,29.0
219,187.3817422860383,1.3530254364013672e-05,13.0
220,187.3817422860383,1.913309097290039e-05,6.0
221,187.3817422860383,1.913309097290039e-05,12.0
222,187.3817422860383,5.662441253662109e-06,4.0
223,187.3817422860383,1.6450881958007812e-05,5.0
224,187.3817422860383,1.1920928955078125e-05,6.0
225,187.3817422860383,4.929304122924805e-05,13.0
226,187.3817422860383,8.851289749145508e-05,4.0
227,187.3817422860383,1.2755393981933594e-05,4.0
228,187.3817422860383,2.2530555725097656e-05,22.0
229,187.3817422860383,7.68899917602539e-06,4.0
230,187.3817422860383,7.927417755126953e-06,9.0
231,187.3817422860383,1.245737075805664e-05,20.0
232,187.3817422860383,2.199411392211914e-05,15.0
233,187.3817422860383,0.00040602684020996094,5.0
234,187.3817422860383,1.4901161193847656e-06,1.0
235,187.3817422860383,3.4332275390625e-05,31.0
236,187.3817422860383,1.7642974853515625e-05,4.0
237,187.3817422860383,3.260374069213867e-05,19.0
238,187.3817422860383,1.1026859283447266e-05,8.0
239,187.3817422860383,3.4332275390625e-05,91.0
240,187.3817422860383,4.291534423828125e-06,1.0
241,187.3817422860383,0.0001373291015625,3.0
242,187.3817422860383,2.3186206817626953e-05,21.0
243,187.3817422860383,6.020069122314453e-06,10.0
244,187.3817422860383,1.627206802368164e-05,17.0
245,187.3817422860383,8.64267349243164e-06,4.0
246,187.3817422860383,1.2516975402832031e-06,1.0
247,187.3817422860383,5.0067901611328125e-06,7.0
248,187.3817422860383,1.8477439880371094e-06,3.0
249,187.3817422860383,1.049041748046875e-05,6.0
250,187.3817422860383,1.6450881958007812e-05,12.0
251,187.3817422860383,3.2782554626464844e-06,6.0
252,187.3817422860383,1.3172626495361328e-05,12.0
253,187.3817422860383,1.2159347534179688e-05,6.0
254,187.3817422860383,5.40614128112793e-05,27.0
255,187.3817422860383,1.150369644165039e-05,11.0
256,187.3817422860383,9.834766387939453e-06,8.0
257,187.3817422860383,4.416704177856445e-05,28.0
258,187.3817422860383,1.341104507446289e-05,8.0
259,187.3817422860383,1.913309097290039e-05,13.0
260,187.3817422860383,1.9073486328125e-05,16.0
261,187.3817422860383,5.662441253662109e-06,4.0
262,187.3817422860383,5.1021575927734375e-05,11.0
263,187.3817422860383,1.0609626770019531e-05,9.0
264,187.3817422860383,1.3172626495361328e-05,9.0
265,187.3817422860383,9.834766387939453e-06,10.0
266,187.3817422860383,8.344650268554688e-06,24.0
267,187.3817422860383,2.5987625122070312e-05,22.0
268,187.3817422860383,7.62939453125e-06,9.0
269,187.3817422860383,1.0013580322265625e-05,11.0
270,187.3817422860383,1.4424324035644531e-05,6.0
271,187.3817422860383,5.555152893066406e-05,32.0
272,187.3817422860383,2.4020671844482422e-05,13.0
273,187.3817422860383,3.784894943237305e-05,12.0
274,187.3817422860383,1.436471939086914e-05,7.0
275,187.3817422860383,1.6093254089355469e-06,1.0
276,187.3817422860383,1.4901161193847656e-05,14.0
277,187.3817422860383,2.7477741241455078e-05,4.0
278,187.3817422860383,2.4437904357910156e-05,33.0
279,187.3817422860383,3.647804260253906e-05,16.0
280,187.3817422860383,9.000301361083984e-06,11.0
281,187.3817422860383,2.956390380859375e-05,6.0
282,187.3817422860383,3.933906555175781e-06,4.0
283,187.3817422860383,1.0132789611816406e-05,14.0
284,187.3817422860383,3.552436828613281e-05,18.0
285,187.3817422860383,2.5093555450439453e-05,17.0
286,187.3817422860383,8.344650268554688e-07,1.0
287,187.3817422860383,2.7120113372802734e-05,40.0
288,187.3817422860383,1.138448715209961e-05,11.0
289,187.3817422860383,4.51207160949707e-05,20.0
290,187.3817422860383,1.7821788787841797e-05,6.0
291,187.3817422860383,2.4378299713134766e-05,22.0
292,187.3817422860383,2.187490463256836e-05,23.0
293,187.3817422860383,8.64267349243164e-06,18.0
294,187.3817422860383,3.4868717193603516e-05,3.0
295,187.3817422860383,1.0848045349121094e-05,5.0
296,187.3817422860383,2.682209014892578e-06,3.0
297,187.3817422860383,3.74913215637207e-05,14.0
298,187.3817422860383,3.135204315185547e-05,6.0
299,187.3817422860383,1.1801719665527344e-05,15.0
300,187.3817422860383,1.4662742614746094e-05,4.0
301,187.3817422860383,7.987022399902344e-06,15.0
302,187.3817422860383,4.124641418457031e-05,12.0
303,187.3817422860383,1.1146068572998047e-05,12.0
304,187.3817422860383,6.377696990966797e-06,3.0
305,187.3817422860383,9.119510650634766e-06,6.0
306,187.3817422860383,3.4689903259277344e-05,5.0
307,187.3817422860383,1.6629695892333984e-05,6.0
308,187.3817422860383,2.4616718292236328e-05,7.0
309,187.3817422860383,1.2576580047607422e-05,19.0
310,187.3817422860383,2.1398067474365234e-05,11.0
311,187.3817422860383,1.1146068572998047e-05,7.0
312,187.3817422860383,1.0728836059570312e-06,1.0
313,187.3817422860383,1.2636184692382812e-05,11.0
314,187.3817422860383,7.748603820800781e-07,1.0
315,187.3817422860383,5.543231964111328e-06,15.0
316,187.3817422860383,4.6312808990478516e-05,23.0
317,187.3817422860383,2.372264862060547e-05,9.0
318,187.3817422860383,3.2782554626464844e-06,2.0
319,187.3817422860383,1.138448715209961e-05,7.0
320,187.3817422860383,3.409385681152344e-05,7.0
321,187.3817422860383,3.8683414459228516e-05,53.0
322,187.3817422860383,1.2516975402832031e-05,13.0
323,187.3817422860383,1.0073184967041016e-05,7.0
324,187.3817422860383,2.384185791015625e-05,3.0
325,187.3817422860383,7.450580596923828e-06,4.0
326,187.3817422860383,5.364418029785156e-06,4.0
327,187.3817422860383,7.236003875732422e-05,20.0
328,187.3817422860383,6.735324859619141e-06,6.0
329,187.3817422860383,1.6629695892333984e-05,13.0
330,187.3817422860383,1.2814998626708984e-05,7.0
331,187.3817422860383,1.1920928955078125e-06,1.0
332,187.3817422860383,1.5735626220703125e-05,5.0
333,187.3817422860383,2.8967857360839844e-05,41.0
334,187.3817422860383,2.1398067474365234e-05,10.0
335,187.3817422860383,1.4781951904296875e-05,4.0
336,187.3817422860383,2.2113323211669922e-05,14.0
337,187.3817422860383,9.238719940185547e-06,13.0
338,187.3817422860383,1.3053417205810547e-05,14.0
339,187.3817422860383,2.9146671295166016e-05,5.0
340,187.3817422860383,1.4901161193847656e-06,1.0
341,187.3817422860383,2.6881694793701172e-05,20.0
342,187.3817422860383,9.894371032714844e-06,1.0
343,187.3817422860383,1.531839370727539e-05,4.0
344,187.3817422860383,4.172325134277344e-06,6.0
345,187.3817422860383,6.4373016357421875e-06,13.0
346,187.3817422860383,1.6987323760986328e-05,14.0
347,187.3817422860383,2.0205974578857422e-05,14.0
348,187.3817422860383,5.9604644775390625e-06,4.0
349,187.3817422860383,1.1801719665527344e-05,7.0
350,187.3817422860383,9.298324584960938e-06,11.0
351,187.3817422860383,1.3709068298339844e-06,4.0
352,187.3817422860383,8.475780487060547e-05,25.0
353,187.3817422860383,8.285045623779297e-06,11.0
354,187.3817422860383,2.3245811462402344e-05,3.0
355,187.3817422860383,1.7881393432617188e-06,3.0
356,187.3817422860383,1.4483928680419922e-05,5.0
357,187.3817422860383,1.1801719665527344e-05,20.0
358,187.3817422860383,6.735324859619141e-06,3.0
359,187.3817422860383,5.245208740234375e-06,6.0
360,187.3817422860383,9.5367431640625e-06,7.0
361,187.3817422860383,2.199411392211914e-05,6.0
362,187.3817422860383,2.0265579223632812e-06,1.0
363,187.3817422860383,2.771615982055664e-05,18.0
364,187.3817422860383,2.6345252990722656e-05,14.0
365,187.3817422860383,2.0205974578857422e-05,10.0
366,187.3817422860383,,
367,187.3817422860383,1.1324882507324219e-05,5.0
368,187.3817422860383,5.841255187988281e-06,1.0
369,187.3817422860383,2.300739288330078e-05,16.0
370,187.3817422860383,2.372264862060547e-05,5.0
371,187.3817422860383,9.953975677490234e-06,11.0
372,187.3817422860383,6.240606307983398e-05,26.0
373,187.3817422860383,2.6285648345947266e-05,11.0
374,187.3817422860383,1.0788440704345703e-05,6.0
375,187.3817422860383,8.285045623779297e-06,17.0
376,187.3817422860383,,
377,187.3817422860383,1.1205673217773438e-05,11.0
378,187.3817422860383,2.2530555725097656e-05,7.0
379,187.3817422860383,5.9604644775390625e-06,4.0
380,187.3817422860383,2.0682811737060547e-05,7.0
381,187.3817422860383,1.9490718841552734e-05,66.0
382,187.3817422860383,5.4836273193359375e-06,7.0
383,187.3817422860383,3.5881996154785156e-05,57.0
384,187.3817422860383,1.7642974853515625e-05,3.0
385,187.3817422860383,2.4616718292236328e-05,14.0
386,187.3817422860383,1.0728836059570312e-06,2.0
387,187.3817422860383,2.5331974029541016e-05,8.0
388,187.3817422860383,3.170967102050781e-05,12.0
389,187.3817422860383,1.0132789611816406e-05,8.0
390,187.3817422860383,2.866983413696289e-05,16.0
391,187.3817422860383,1.4960765838623047e-05,14.0
392,187.3817422860383,2.682209014892578e-05,7.0
393,187.3817422860383,1.0132789611816406e-06,1.0
394,187.3817422860383,6.198883056640625e-06,7.0
395,187.3817422860383,7.62939453125e-06,4.0
396,187.3817422860383,1.245737075805664e-05,12.0
397,187.3817422860383,7.927417755126953e-06,8.0
398,187.3817422860383,5.304813385009766e-06,11.0
399,187.3817422860383,5.4836273193359375e-06,14.0
400,187.3817422860383,5.364418029785156e-07,1.0
401,187.3817422860383,8.58306884765625e-06,9.0
402,187.3817422860383,2.294778823852539e-05,16.0
403,187.3817422860383,3.540515899658203e-05,66.0
404,187.3817422860383,4.5359134674072266e-05,10.0
405,187.3817422860383,1.7464160919189453e-05,15.0
406,187.3817422860383,2.205371856689453e-06,5.0
407,187.3817422860383,1.1086463928222656e-05,2.0
408,187.3817422860383,2.288818359375e-05,6.0
409,187.3817422860383,1.6868114471435547e-05,11.0
410,187.3817422860383,1.4126300811767578e-05,9.0
411,187.3817422860383,4.470348358154297e-06,5.0
412,187.3817422860383,2.1517276763916016e-05,7.0
413,187.3817422860383,1.8477439880371094e-05,16.0
414,187.3817422860383,2.7477741241455078e-05,12.0
415,187.3817422860383,1.633167266845703e-05,6.0
416,187.3817422860383,5.7220458984375e-06,9.0
417,187.3817422860383,3.1828880310058594e-05,17.0
418,187.3817422860383,8.344650268554688e-07,1.0
419,187.3817422860383,1.4483928680419922e-05,16.0
420,187.3817422860383,2.4437904357910156e-05,8.0
421,187.3817422860383,7.748603820800781e-06,18.0
422,187.3817422860383,1.0013580322265625e-05,5.0
423,187.3817422860383,8.940696716308594e-06,14.0
424,187.3817422860383,4.291534423828125e-06,4.0
425,187.3817422860383,3.4332275390625e-05,44.0
426,187.3817422860383,1.4841556549072266e-05,8.0
427,187.3817422860383,9.5367431640625e-06,9.0
428,187.3817422860383,1.3113021850585938e-05,14.0
429,187.3817422860383,6.139278411865234e-06,14.0
430,187.3817422860383,6.717443466186523e-05,17.0
431,187.3817422860383,2.086162567138672e-05,18.0
432,187.3817422860383,0.00016033649444580078,8.0
433,187.3817422860383,1.8417835235595703e-05,6.0
434,187.3817422860383,1.8715858459472656e-05,7.0
435,187.3817422860383,1.043081283569336e-05,12.0
436,187.3817422860383,3.4570693969726562e-06,3.0
437,187.3817422860383,1.4662742614746094e-05,10.0
438,187.3817422860383,2.086162567138672e-05,18.0
439,187.3817422860383,1.2516975402832031e-06,2.0
440,187.3817422860383,5.900859832763672e-06,9.0
441,187.3817422860383,3.0040740966796875e-05,24.0
442,187.3817422860383,2.1338462829589844e-05,15.0
443,187.3817422860383,5.245208740234375e-06,5.0
444,187.3817422860383,2.7418136596679688e-06,2.0
445,187.3817422860383,1.0311603546142578e-05,3.0
446,187.3817422860383,2.6226043701171875e-06,1.0
447,187.3817422860383,2.9206275939941406e-06,7.0
448,187.3817422860383,2.086162567138672e-06,1.0
449,187.3817422860383,1.633167266845703e-05,4.0
450,187.3817422860383,5.4836273193359375e-06,7.0
451,187.3817422860383,3.4570693969726562e-06,4.0
452,187.3817422860383,1.823902130126953e-05,7.0
453,187.3817422860383,1.6748905181884766e-05,14.0
454,187.3817422860383,9.59634780883789e-06,5.0
455,187.3817422860383,7.510185241699219e-06,11.0
456,187.3817422860383,1.0728836059570312e-06,1.0
457,187.3817422860383,6.854534149169922e-06,3.0
458,187.3817422860383,4.708766937255859e-06,10.0
459,187.3817422860383,3.2007694244384766e-05,7.0
460,187.3817422860383,1.8477439880371094e-06,1.0
461,187.3817422860383,8.404254913330078e-06,5.0
462,187.3817422860383,7.271766662597656e-06,15.0
463,187.3817422860383,1.0669231414794922e-05,17.0
464,187.3817422860383,1.424551010131836e-05,15.0
465,187.3817422860383,1.633167266845703e-05,9.0
466,187.3817422860383,6.973743438720703e-06,17.0
467,187.3817422860383,7.927417755126953e-06,9.0
468,187.3817422860383,2.300739288330078e-05,5.0
469,187.3817422860383,3.7550926208496094e-06,3.0
470,187.3817422860383,8.344650268554688e-07,1.0
471,187.3817422860383,7.569789886474609e-06,12.0
472,187.3817422860383,3.504753112792969e-05,23.0
473,187.3817422860383,1.1980533599853516e-05,41.0
474,187.3817422860383,6.657838821411133e-05,22.0
475,187.3817422860383,6.318092346191406e-06,11.0
476,187.3817422860383,2.7477741241455078e-05,14.0
477,187.3817422860383,2.5033950805664062e-06,2.0
478,187.3817422860383,0.0003325939178466797,4.0
479,187.3817422860383,3.2842159271240234e-05,7.0
480,187.3817422860383,6.735324859619141e-06,4.0
481,187.3817422860383,2.2411346435546875e-05,3.0
482,187.3817422860383,2.9921531677246094e-05,8.0
483,187.3817422860383,2.872943878173828e-05,11.0
484,187.3817422860383,1.4424324035644531e-05,19.0
485,187.3817422860383,3.5762786865234375e-07,1.0
486,187.3817422860383,2.676248550415039e-05,18.0
487,187.3817422860383,8.463859558105469e-06,11.0
488,187.3817422860383,8.702278137207031e-06,3.0
489,187.3817422860383,7.987022399902344e-06,12.0
490,187.3817422860383,2.5510787963867188e-05,14.0
491,187.3817422860383,6.616115570068359e-06,10.0
492,187.3817422860383,2.1457672119140625e-06,3.0
493,187.3817422860383,2.086162567138672e-06,2.0
494,187.3817422860383,4.708766937255859e-06,2.0
495,187.3817422860383,8.821487426757812e-06,12.0
496,187.3817422860383,2.002716064453125e-05,3.0
497,187.3817422860383,6.496906280517578e-06,3.0
498,187.3817422860383,3.445148468017578e-05,17.0
499,187.3817422860383,8.940696716308594e-07,1.0
500,187.3817422860383,2.384185791015625e-07,1.0
501,187.3817422860383,1.6391277313232422e-05,12.0
502,187.3817422860383,6.735324859619141e-06,6.0
503,187.3817422860383,6.616115570068359e-06,1.0
504,187.3817422860383,1.1563301086425781e-05,17.0
505,187.3817422860383,1.1742115020751953e-05,12.0
506,187.3817422860383,7.152557373046875e-07,1.0
507,187.3817422860383,8.046627044677734e-06,10.0
508,187.3817422860383,2.9802322387695312e-06,6.0
509,187.3817422860383,1.8894672393798828e-05,37.0
510,187.3817422860383,6.377696990966797e-06,13.0
511,187.3817422860383,2.1219253540039062e-05,19.0
512,187.3817422860383,1.7344951629638672e-05,42.0
513,187.3817422860383,1.6748905181884766e-05,15.0
514,187.3817422860383,5.7756900787353516e-05,15.0
515,187.3817422860383,2.6285648345947266e-05,8.0
516,187.3817422860383,1.2159347534179688e-05,19.0
517,187.3817422860383,1.0728836059570312e-06,1.0
518,187.3817422860383,5.4776668548583984e-05,3.0
519,187.3817422860383,1.0609626770019531e-05,13.0
520,187.3817422860383,1.2159347534179688e-05,15.0
521,187.3817422860383,8.52346420288086e-06,3.0
522,187.3817422860383,1.7583370208740234e-05,9.0
523,187.3817422860383,1.1682510375976562e-05,45.0
524,187.3817422860383,1.6689300537109375e-06,1.0
525,187.3817422860383,6.198883056640625e-06,6.0
526,187.3817422860383,1.7881393432617188e-05,13.0
527,187.3817422860383,4.589557647705078e-06,7.0
528,187.3817422860383,7.748603820800781e-07,1.0
529,187.3817422860383,1.4483928680419922e-05,21.0
530,187.3817422860383,2.3245811462402344e-05,7.0
531,187.3817422860383,2.6226043701171875e-06,2.0
532,187.3817422860383,2.3245811462402344e-05,5.0
533,187.3817422860383,1.5020370483398438e-05,12.0
534,187.3817422860383,1.537799835205078e-05,4.0
535,187.3817422860383,2.8014183044433594e-06,9.0
536,187.3817422860383,1.8477439880371094e-06,1.0
537,187.3817422860383,1.4424324035644531e-05,21.0
538,187.3817422860383,1.150369644165039e-05,11.0
539,187.3817422860383,1.1324882507324219e-05,5.0
540,187.3817422860383,7.748603820800781e-06,5.0
541,187.3817422860383,2.7120113372802734e-05,14.0
542,187.3817422860383,2.7418136596679688e-06,2.0
543,187.3817422860383,8.64267349243164e-06,16.0
544,187.3817422860383,6.4373016357421875e-06,8.0
545,187.3817422860383,1.0728836059570312e-06,1.0
546,187.3817422860383,5.751848220825195e-05,5.0
547,187.3817422860383,1.6868114471435547e-05,4.0
548,187.3817422860383,9.238719940185547e-06,4.0
549,187.3817422860383,2.181529998779297e-05,27.0
550,187.3817422860383,2.4616718292236328e-05,12.0
551,187.3817422860383,8.940696716308594e-07,1.0
552,187.3817422860383,2.0444393157958984e-05,16.0
553,187.3817422860383,8.344650268554688e-06,9.0
554,187.3817422860383,2.3543834686279297e-05,24.0
555,187.3817422860383,2.5033950805664062e-06,2.0
556,187.3817422860383,1.2516975402832031e-05,15.0
557,187.3817422860383,8.51750373840332e-05,31.0
558,187.3817422860383,1.0132789611816406e-06,1.0
559,187.3817422860383,8.106231689453125e-06,2.0
560,187.3817422860383,6.377696990966797e-06,5.0
561,187.3817422860383,6.109476089477539e-05,30.0
562,187.3817422860383,1.4662742614746094e-05,13.0
563,187.3817422860383,1.3113021850585938e-05,6.0
564,187.3817422860383,6.204843521118164e-05,15.0
565,187.3817422860383,8.761882781982422e-06,4.0
566,187.3817422860383,1.2993812561035156e-05,12.0
